show_id,title,country,date_added,duration
s7050,This Is My Love,South Korea,"May 22, 2017",1 Season
s7057,Thomas and Friends,United Kingdom,"September 1, 2020",2 Seasons
s7065,Three Days of Christmas,Spain,"December 6, 2019",1 Season
s7066,Three Wives One Husband,United Kingdom,"October 1, 2018",1 Season
s7074,Tidelands,Australia,"December 14, 2018",1 Season
s7075,Tidying Up with Marie Kondo,United States,"January 1, 2019",1 Season
s7076,Tiempos de guerra,Spain,"January 18, 2018",1 Season
s7077,Tientsin Mystic,China,"February 9, 2018",1 Season
s7078,Tiffany Haddish Presents: They Ready,United States,"August 13, 2019",1 Season
s7084,"Tiger King: Murder, Mayhem and Madness",United States,"March 20, 2020",1 Season
s7086,Tijuana,Mexico,"April 5, 2019",1 Season
s7089,Til Death Do Us Part,Taiwan,"August 15, 2019",1 Season
s7099,Time: The Kalief Browder Story,United States,"April 7, 2019",1 Season
s7100,Timeless Season,,"September 18, 2017",1 Season
s7101,Timeline,,"February 23, 2018",1 Season
s7102,Timmy Time,United Kingdom,"December 22, 2020",1 Season
s7106,Tiny Creatures,United States,"August 7, 2020",1 Season
s7107,Tiny House Nation,United States,"January 17, 2020",2 Seasons
s7108,Tiny Pretty Things,United States,"December 14, 2020",1 Season
s7109,Tip the Mouse,"Germany, United States, Italy","September 1, 2017",1 Season
s7110,Titipo Titipo,,"July 1, 2019",1 Season
s7111,Tjovitjo,South Africa,"April 29, 2020",2 Seasons
s7119,To the Lake,Russia,"October 7, 2020",1 Season
s7121,Toast of London,United Kingdom,"September 1, 2017",3 Seasons
s7122,Tobot,Canada,"September 11, 2019",2 Seasons
s7129,Together,Singapore,"November 1, 2017",1 Season
s7133,Tokyo Trial,"Canada, Japan, Netherlands","December 13, 2016",1 Season
s7144,Tomorrow with You,South Korea,"October 30, 2019",1 Season
s7145,Tong: Memories,South Korea,"March 1, 2017",1 Season
s7149,Too Hot to Handle,United States,"April 17, 2020",1 Season
s7151,Toon,Netherlands,"October 18, 2019",2 Seasons
s7153,Top 10 Secrets and Mysteries,"United Kingdom, United States, Czech Republic","March 15, 2019",1 Season
s7154,Top Boy,,"September 13, 2019",1 Season
s7155,Top Grier,United States,"December 31, 2018",3 Seasons
s7157,Toradora!,Japan,"August 1, 2020",1 Season
s7161,Total Drama,"Canada, United States, France","May 3, 2018",5 Seasons
s7165,Towies,,"December 27, 2017",1 Season
s7166,Toy Boy,Spain,"February 28, 2020",1 Season
s7170,Trailer Park Boys,Canada,"March 30, 2018",12 Seasons
s7175,Trailer Park Boys: Out of the Park: Europe,Canada,"October 28, 2016",1 Season
s7176,Trailer Park Boys: Out of the Park: USA,,"November 24, 2017",1 Season
s7178,Trailer Park Boys: The Animated Series,Canada,"May 22, 2020",2 Seasons
s7185,Traitors,United Kingdom,"March 29, 2019",1 Season
s7188,Transfers,"France, Belgium","November 8, 2018",1 Season
s7190,Transformers Prime,United States,"September 8, 2018",1 Season
s7191,Transformers Rescue Bots Academy,United States,"August 1, 2020",2 Seasons
s7192,Transformers: Cyberverse,,"September 7, 2020",2 Seasons
s7193,Transformers: Rescue Bots,"Canada, United States","September 19, 2018",1 Season
s7194,Transformers: Robots in Disguise,United States,"September 8, 2018",1 Season
s7195,Transformers: War For Cybertron Trilogy,United States,"July 30, 2020",1 Season
s7196,Transformers: War for Cybertron: Earthrise,,"December 30, 2020",1 Season
s7199,Trash Truck,,"November 10, 2020",1 Season
s7201,Travelers,"Canada, United States","December 14, 2018",3 Seasons
s7205,Tree House Tales,,"March 31, 2020",1 Season
s7207,Treehouse Detectives,"South Korea, United States","November 9, 2018",2 Seasons
s7218,Triad Princess,,"December 6, 2019",1 Season
s7219,Trial 4,United States,"November 11, 2020",1 Season
s7220,Trial By Media,United States,"May 11, 2020",1 Season
s7222,Trigger Warning with Killer Mike,,"January 18, 2019",1 Season
s7225,Trinkets,United States,"August 25, 2020",2 Seasons
s7226,Trio and a Bed,,"April 27, 2018",1 Season
s7233,Trollhunters,"United States, Mexico","May 25, 2018",3 Seasons
s7235,Trolls: The Beat Goes On!,United States,"November 22, 2019",8 Seasons
s7237,Trotro,France,"July 1, 2020",1 Season
s7238,Trotsky,Russia,"December 10, 2018",1 Season
s7239,Troy,"United Kingdom, South Africa, Australia, United States","April 6, 2018",1 Season
s7242,True and the Rainbow Kingdom,"United States, Canada","August 30, 2019",3 Seasons
s7246,True Tunes,,"July 12, 2019",1 Season
s7250,True: Magical Friends,,"June 15, 2018",1 Season
s7252,True: Terrific Tales,Canada,"May 12, 2020",1 Season
s7255,True: Wonderful Wishes,,"June 15, 2018",1 Season
s7258,Trump: An American Dream,United Kingdom,"March 30, 2018",1 Season
s7261,Tuca & Bertie,United States,"May 3, 2019",1 Season
s7267,Tundukkan Playboy Itu,,"January 8, 2018",1 Season
s7270,Tunnel,,"October 30, 2019",1 Season
s7272,Turbo FAST,United States,"February 5, 2016",3 Seasons
s7274,Turn Up Charlie,United Kingdom,"March 15, 2019",1 Season
s7275,TURN: Washington's Spies,United States,"December 1, 2017",4 Seasons
s7277,Twelve Forever,United States,"July 29, 2019",1 Season
s7279,Twice Upon A Time,France,"December 19, 2019",1 Season
s7281,Twin Peaks,United States,"July 1, 2017",2 Seasons
s7284,Twirlywoos,United Kingdom,"May 15, 2020",2 Seasons
s7287,Two Fathers,Taiwan,"August 1, 2016",1 Season
s7290,Two Sentence Horror Stories,United States,"September 20, 2019",1 Season
s7291,Twogether,South Korea,"June 26, 2020",1 Season
s7293,Typewriter,India,"July 19, 2019",1 Season
s7301,Ugly Delicious,United States,"March 6, 2020",2 Seasons
s7302,Ugly Duckling,Thailand,"February 15, 2019",4 Seasons
s7304,Ultimate Beastmaster,"United States, Brazil, South Korea, Mexico, Japan, Germany","August 31, 2018",3 Seasons
s7305,Ultimate Beastmaster México,,"August 31, 2018",3 Seasons
s7306,Ultraman,"United States, Japan","April 1, 2019",1 Season
s7307,Ultramarine Magmell,Japan,"October 10, 2019",1 Season
s7309,Ultraviolet,Poland,"December 19, 2019",2 Seasons
s7314,Unabomber - In His Own Words,Canada,"February 22, 2020",1 Season
s7317,Unauthorized Living,Spain,"January 31, 2020",2 Seasons
s7318,Unbelievable,United States,"September 13, 2019",1 Season
s7319,Unbreakable Kimmy Schmidt,United States,"May 30, 2018",4 Seasons
s7324,Unchained Fate,,"May 8, 2019",1 Season
s7332,Under Arrest,United States,"February 1, 2018",8 Seasons
s7333,Under the Black Moonlight,South Korea,"June 10, 2017",1 Season
s7339,Undercover,"Belgium, Netherlands","November 9, 2020",2 Seasons
s7342,Undercover Law,Colombia,"August 31, 2018",1 Season
s7351,Unit 42,Belgium,"June 15, 2019",1 Season
s7354,Unlucky Ploy,,"July 30, 2020",1 Season
s7355,Unnatural Selection,United States,"October 18, 2019",1 Season
s7356,Unorthodox,Germany,"March 26, 2020",1 Season
s7357,Unrequited Love,China,"July 17, 2019",1 Season
s7359,Unriddle,Singapore,"July 1, 2017",2 Seasons
s7361,Unsolved,United States,"February 27, 2019",1 Season
s7362,Unsolved Mysteries,,"October 19, 2020",2 Seasons
s7364,Unstoppable,Mexico,"February 28, 2020",1 Season
s7366,Until Dawn,France,"January 10, 2020",1 Season
s7370,Upin & Ipin,Malaysia,"June 10, 2019",1 Season
s7381,V Wars,United States,"December 5, 2019",1 Season
s7382,V.R. Troopers,United States,"January 1, 2016",2 Seasons
s7383,Vagabond,South Korea,"September 21, 2019",1 Season
s7384,Vai Anitta,Brazil,"November 16, 2018",1 Season
s7385,Valentino,Egypt,"November 24, 2020",1 Season
s7386,Valeria,Spain,"May 8, 2020",1 Season
s7387,Valor,United States,"February 6, 2018",1 Season
s7388,Vampire Knight,Japan,"October 15, 2016",2 Seasons
s7389,Vampires,France,"March 20, 2020",1 Season
s7391,Van Helsing,United States,"September 27, 2020",4 Seasons
s7399,VeggieTales in the City,United States,"September 15, 2017",2 Seasons
s7400,VeggieTales in the House,United States,"September 23, 2016",4 Seasons
s7401,Velvet,Spain,"March 4, 2020",4 Seasons
s7403,Velvet Colección,Spain,"February 14, 2019",2 Seasons
s7407,Versailles,"France, Canada","March 29, 2019",3 Seasons
s7412,Vexed,United Kingdom,"August 1, 2017",2 Seasons
s7414,Victim Number 8,Spain,"August 16, 2019",1 Season
s7417,Victorious,United States,"November 2, 2019",3 Seasons
s7418,Vientos de agua,"Argentina, Spain","November 1, 2019",1 Season
s7424,Violet Evergarden,Japan,"February 5, 2019",1 Season
s7426,Violet Evergarden: Special,,"October 4, 2018",1 Season
s7431,ViR: The Robot Boy,,"March 31, 2018",2 Seasons
s7432,Virgin River,United States,"November 27, 2020",2 Seasons
s7442,Voice,South Korea,"November 1, 2020",2 Seasons
s7443,Voices of Fire,United States,"November 20, 2020",1 Season
s7444,Voltron: Legendary Defender,United States,"December 14, 2018",8 Seasons
s7447,Vroomiz,South Korea," August 1, 2017",3 Seasons
s7451,W/ Bob & David,United States,"November 13, 2015",1 Season
s7453,W1A,United Kingdom,"October 24, 2017",3 Seasons
s7456,Wadi,,"December 29, 2017",1 Season
s7458,"Wait, My Youth",China,"October 27, 2019",1 Season
s7462,Wake Up,,"March 31, 2018",2 Seasons
s7465,Wakfu,France,"April 6, 2018",3 Seasons
s7466,Wakfu: The Quest for the Six Eliatrope Dofus,,"October 1, 2015",1 Season
s7474,Wanderlust,United Kingdom,"October 19, 2018",1 Season
s7475,Wanted,Australia,"December 13, 2018",3 Seasons
s7484,Warrior,Denmark,"November 13, 2018",1 Season
s7485,Warrior Nun,United States,"July 2, 2020",1 Season
s7486,Wartime Portraits,Poland,"September 15, 2016",1 Season
s7487,Was It Love?,South Korea,"July 9, 2020",1 Season
s7489,Wassup Man GO!,,"March 27, 2020",1 Season
s7493,Watership Down,"United Kingdom, Ireland, United States","December 23, 2018",1 Season
s7494,Way Back into Love,Taiwan,"December 24, 2018",1 Season
s7500,We Are the Champions,United States,"November 17, 2020",1 Season
s7501,We Are the Wave,Germany,"November 1, 2019",1 Season
s7504,We Bare Bears,United States,"February 12, 2020",2 Seasons
s7509,We Speak Dance,United States,"March 17, 2020",1 Season
s7514,We're Lalaloopsy,United States,"January 10, 2017",1 Season
s7521,Weeds,United States,"April 1, 2014",8 Seasons
s7523,Weird Wonders of the World,United Kingdom," March 31, 2017",2 Seasons
s7531,Welcome to the Family,Spain,"July 27, 2018",1 Season
s7534,Well-Intended Love,China,"April 1, 2020",2 Seasons
s7535,Wentworth,Australia,"September 30, 2020",8 Seasons
s7538,West Coast Customs,United States,"October 15, 2017",6 Seasons
s7540,Westside,United States,"November 9, 2018",1 Season
s7541,Westside Story,,"November 15, 2019",1 Season
s7543,Wet Hot American Summer,United States,"July 31, 2015",1 Season
s7544,Wet Hot American Summer: Ten Years Later,United States,"August 4, 2017",1 Season
s7545,WHAT / IF,United States,"May 24, 2019",1 Season
s7554,What Happens to My Family,Turkey,"May 5, 2017",1 Season
s7555,What If?,,"May 7, 2019",1 Season
s7556,What in the World Happened?,South Korea,"April 28, 2017",1 Season
s7557,What Is Love?,Taiwan,"January 1, 2017",1 Season
s7561,What She Put on the Table,Taiwan,"October 1, 2017",1 Season
s7567,What the Love! with Karan Johar,United States,"January 30, 2020",1 Season
s7572,What's New Scooby-Doo?,United States,"December 15, 2019",3 Seasons
s7579,When Calls the Heart,United States,"December 29, 2018",5 Seasons
s7581,When Heroes Fly,Israel,"January 10, 2019",1 Season
s7582,When I See You Again,Taiwan,"October 1, 2016",1 Season
s7584,When the Camellia Blooms,South Korea,"September 18, 2019",1 Season
s7585,When They See Us,United States,"May 31, 2019",1 Season
s7599,White Gold,United Kingdom,"May 17, 2019",2 Seasons
s7601,White Lines,"United Kingdom, Spain","May 15, 2020",1 Season
s7602,White Nights,South Korea,"February 14, 2017",1 Season
s7603,White Rabbit Project,United States,"December 9, 2016",1 Season
s7606,Who Killed Little Gregory?,France,"November 20, 2019",1 Season
s7607,Who Killed Malcolm X?,United States,"February 7, 2020",1 Season
s7611,Who's the One,Taiwan,"January 1, 2017",1 Season
s7613,"Whose Vote Counts, Explained",United States,"September 28, 2020",1 Season
s7618,Wild Alaska,United Kingdom,"March 31, 2017",1 Season
s7619,Wild Arabia,United Kingdom,"March 31, 2017",1 Season
s7621,Wild District,Colombia,"November 8, 2019",2 Seasons
s7623,Wild Wild Country,United States,"March 16, 2018",1 Season
s7631,Win the Wilderness,United Kingdom,"April 22, 2020",1 Season
s7635,Winsanity,United States,"December 15, 2018",1 Season
s7638,Winter Sun,Turkey,"August 1, 2017",1 Season
s7640,Winx Club,Italy,"April 15, 2020",1 Season
s7646,Witches: A Century of Murder,United Kingdom,"September 1, 2016",1 Season
s7651,Wizards: Tales of Arcadia,United States,"August 7, 2020",1 Season
s7652,Wolf,Turkey,"December 21, 2018",1 Season
s7654,Women Behind Bars,United States," November 1, 2016",3 Seasons
s7656,Women Of The Night,Netherlands,"March 18, 2020",1 Season
s7661,Word Party,United States,"January 21, 2020",4 Seasons
s7662,Word Party Songs,United States,"August 7, 2020",1 Season
s7664,Workin' Moms,Canada,"May 6, 2020",4 Seasons
s7665,World at Your Feet,Singapore,"July 1, 2017",1 Season
s7667,World of Winx,"Italy, United States","June 16, 2017",2 Seasons
s7669,World War II in Colour,United Kingdom,"August 1, 2017",1 Season
s7670,World's Busiest Cities,United Kingdom,"February 1, 2019",1 Season
s7671,World's Most Wanted,United States,"August 5, 2020",1 Season
s7673,Wormwood,United States,"December 15, 2017",1 Season
s7675,Wrong Kind of Black,Australia,"November 6, 2020",1 Season
s7678,Wu Assassins,United States,"August 8, 2019",1 Season
s7679,WWII in HD,United States,"May 2, 2020",1 Season
s7683,Wynonna Earp,"Canada, United States","July 16, 2019",3 Seasons
s7699,Yankee,Mexico,"June 14, 2019",1 Season
s7700,Yanxi Palace: Princess Adventures,China,"December 31, 2019",1 Season
s7704,Yeh Meri Family,India,"August 31, 2018",1 Season
s7710,Yes We Can!,Singapore,"July 1, 2017",1 Season
s7712,YG Future Strategy Office,South Korea,"October 5, 2018",1 Season
s7713,Yo-Kai Watch,United States,"April 1, 2016",1 Season
s7716,Yoko,,"June 23, 2018",1 Season
s7718,YOM,,"June 7, 2018",1 Season
s7721,YooHoo to the Rescue,South Korea,"March 25, 2020",3 Seasons
s7722,You,United States,"December 26, 2019",2 Seasons
s7726,You Cannot Hide,Mexico,"October 1, 2020",1 Season
s7731,You vs. Wild,United States,"April 10, 2019",1 Season
s7734,You're My Destiny,Taiwan,"August 1, 2016",1 Season
s7736,Young & Hungry,United States,"June 21, 2017",5 Seasons
s7739,Young Wallander,United Kingdom,"September 3, 2020",1 Season
s7741,Your lie in April,Japan,"March 1, 2016",1 Season
s7744,Yours Fatefully,Singapore,"July 1, 2017",1 Season
s7747,دفعة القاهرة,,"April 25, 2020",1 Season
s7750,Yu-Gi-Oh!,Japan,"July 8, 2020",2 Seasons
s7751,Yu-Gi-Oh! Arc-V,"Japan, Canada","May 1, 2018",2 Seasons
s7753,Yummy Mummies,Australia,"July 3, 2019",2 Seasons
s7754,Yunus Emre,Turkey,"January 17, 2017",2 Seasons
s7756,Z Nation,United States,"January 27, 2019",5 Seasons
s7757,Z4,Brazil,"February 22, 2019",2 Seasons
s7760,Zak Storm,"United States, France, South Korea, Indonesia","September 13, 2018",3 Seasons
s7767,Zig & Sharko,France,"December 1, 2017",1 Season
s7768,Zindagi Gulzar Hai,Pakistan,"December 15, 2016",1 Season
s7776,Zoids Wild,Japan,"August 14, 2020",1 Season
s7778,Zombie Dumb,,"July 1, 2019",2 Seasons
s7780,Zona Rosa,Mexico,"November 26, 2019",1 Season
s7786,Zumbo's Just Desserts,Australia,"October 31, 2020",1 Season
